id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,_key,tipo_cambio,fecha_cambio
66044,02-700955,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS CON ESPINACA. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,66044,baja,2025-08-04
66045,02-700957,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS AL HUEVO. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,66045,baja,2025-08-04
66034,02-700952,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS RELLENAS CON VERDURA Y RICOTA. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS RELLENAS,VIGENTE,Sí,2025-07-26,2025-08-04,66034,baja,2025-08-04
66040,02-700977,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES SURTIDAS. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66040,baja,2025-08-04
66039,02-700981,MI REFUGIO SIN TACC,NO REGISTRA,BIZCOCHO DULCE CON DULCE DE LECHE CUBIERTO CON BAÑO DE REPOSTERÍA SEMIAMARGO. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66039,baja,2025-08-04
66025,02-700938,MI REFUGIO SIN TACC,NO REGISTRA,PAN LIBRE DE GLUTEN. CONGELADOS.,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66025,baja,2025-08-04
66023,02-700933,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE VERDURA. LIBRE DE GLUTEN. CONGELADAS.,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66023,baja,2025-08-04
61630,14001324,LA TRANQUERA,NO REGISTRA,YERBA MATE ELABORADA CON PALO - LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,2025-08-04,61630,baja,2025-08-04
61632,14001869,LA TRANQUERA,MATE COCIDO EN SAQUITOS - LIBRE DE GLUTEN SIN T.A.C.C.,YERBA MATE EN SAQUITOS. LIBRE DE GLUTEN SIN T.A.C.C,YERBA MATE Y AFINES,VIGENTE,Sí,2025-07-26,2025-08-04,61632,baja,2025-08-04
63848,025/080000019-3-7/057,MK,NO REGISTRA,LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA CON VITAMINAS A Y D - LIBRE DE GLUTEN,LECHE EN POLVO,VIGENTE,Sí,2025-07-26,2025-08-04,63848,baja,2025-08-04
65789,058-00-011651,SIMPLOT,CHAUCHA,CHAUCHAS CORTADAS SUPERCONGELADAS - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,2025-08-04,65789,baja,2025-08-04
65825,030-00-011656,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE JAZMIN - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,65825,baja,2025-08-04
66014,02-700923,MI REFUGIO SIN TACC,NO REGISTRA,ALFAJOR RELLENO DE DULCE DE LECHE CUBIERTO CON BAÑO DE REPOSTERÍA. LIBRE DE GLUTEN.,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,66014,baja,2025-08-04
66024,02-700932,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE POLLO. LIBRE DE GLUTEN. CONGELADAS.,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66024,baja,2025-08-04
66015,02-700918,MI REFUGIO SIN TACC,NO REGISTRA,ALFAJOR DE ALMIDÓN DE MAÍZ RELLENO CON DULCE DE LECHE DECORADO CON COCO RALLADO. LIBRE DE GLUTEN.,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,66015,baja,2025-08-04
66017,02-700916,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON CHIPS DE CHOCOLATE. LIBRE DE GLUTEN.,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66017,baja,2025-08-04
66018,02-700917,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON DULCE DE BATATA. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66018,baja,2025-08-04
66019,02-700937,MI REFUGIO SIN TACC,NO REGISTRA,"PIZZA DE CEBOLLA, MOZZARELLA, ACEITUNAS Y ORÉGANO. LIBRE DE GLUTEN CONGELADA.",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66019,baja,2025-08-04
66020,02-700936,MI REFUGIO SIN TACC,NO REGISTRA,"PIZZA CON JAMÓN, QUESO Y ACEITUNAS. LIBRE DE GLUTEN. CONGELADA",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66020,baja,2025-08-04
66021,02-700935,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE JAMÓN Y QUESO. LIBRE DE GLUTEN. CONGELADAS,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66021,baja,2025-08-04
66022,02-700934,MI REFUGIO SIN TACC,NO REGISTRA,EMPANADAS DE CARNE. LIBRE DE GLUTEN. CONGELADAS,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66022,baja,2025-08-04
66016,02-700915,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON DULCE DE MEMBRILLO. LIBRE DE GLUTEN.,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66016,baja,2025-08-04
66046,02-700978,MI REFUGIO SIN TACC,NO REGISTRA,TARTA DE COCO. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66046,baja,2025-08-04
66643,071-00-011665,SIVIERO MARÍA,PANNA CON FRUTTI DI BOSCO,POSTRE CONGELADO A BASE DE LECHE Y AZÚCARES SABOR A CREMA CON SALSA DULCE DE MORAS Y FRAMBUESAS Y FRUTOS ROJOS CONFITADOS - LIBRE DE GLUTEN,POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,66643,baja,2025-08-04
66642,071-00-011662,SIVIERO MARÍA,AFFOGATO AL CIOCCOLATO,"POSTRE CONGELADO A BASE DE LECHE Y AZÚCARES SABOR A CREMA Y CHOCOLATE, DECORADO CON TROZOS DE CHOCOLATE - LIBRE DE GLUTEN",POSTRES LÁCTEOS LISTOS PARA CONSUMIR,VIGENTE,Sí,2025-07-26,2025-08-04,66642,baja,2025-08-04
66051,02-700980,MI REFUGIO SIN TACC,NO REGISTRA,PIONONO. LIBRE DE GLUTEN. CONGELADO,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66051,baja,2025-08-04
66590,02-700765,BENOT,CHOCOLATE CON LECHE Y CROCANTE,CHOCOLATE CON LECHE DIETÉTICO CON PROTEÍNA DE SOJA. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66590,baja,2025-08-04
66591,02-700766,BENOT,CHOCOLATE CON FRUTOS ROJOS Y CROCANTE,CHOCOLATE SEMIAMARGO DIETÉTICO CON PROTEÍNA DE SOJA Y FRUTA. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66591,baja,2025-08-04
66602,025/08002983/039,DOS HERMANOS,TOSTADAS DE ARROZ HORNEADAS CON SAL -LIBRE DE GLUTEN SIN TACC,TOSTADAS DE ARROZ HORNEADAS LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66602,baja,2025-08-04
66603,025/08002983/035,LA ANÓNIMA,TOSTADAS DE ARROZ CON SAL - LIBRE DE GLUTEN SIN TACC,TOSTADAS DE ARROZ LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66603,baja,2025-08-04
66455,02-700767,BENOT,MEDALLÓN DE CHOCOLATE RELLENO CON COCO,BOMBÓN DE CHOCOLATE DIETÉTICO RELLENO CON COCO. LIBRE DE GLUTEN,BOMBONES,VIGENTE,Sí,2025-07-26,2025-08-04,66455,baja,2025-08-04
66631,030-00-011690,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE MENTA - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66631,baja,2025-08-04
66575,02-512551,CADBURY INTENSE,NO REGISTRA,CHOCOLATE SEMIAMARGO AROMATIZADO CON VAINILLINA. LIBRE DE GLUTEN.,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66575,baja,2025-08-04
66634,030-00-011689,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE ROSAS - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66634,baja,2025-08-04
66636,030-00-011713,PACARÍ,60% CACAO ESMERALDAS,CHOCOLATE AMARGO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66636,baja,2025-08-04
66637,030-00-011714,PACARÍ,72% CACAO LOS RÍOS,CHOCOLATE AMARGO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66637,baja,2025-08-04
66638,030-00-011712,PACARÍ,RAW - 70 % CACAO,CHOCOLATE AMARGO - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66638,baja,2025-08-04
67134,21-119746,TREGAR,NO REGISTRA,"LECHE UAT HOMOGENEIZADA DESCREMADA FORTIFICADA CON VITAMINAS A, D Y ÁCIDO FÓLICO LIBRE DE GLUTEN",LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,2025-08-04,67134,baja,2025-08-04
66633,030-00-011695,PACARÍ,NO REGISTRA,CHOCOLATE AMARGO CON AROMATIZANTE NATURAL DE NARANJA - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66633,baja,2025-08-04
66915,02-700853,DONN,ALFAJOR DE ARROZ RELLENO CON MOUSSE DE MANÍ,GALLETAS DE ARROZ RELLENAS CON MOUSSE DE MANÍ CUBIERTAS CON BAÑO DE REPOSTERÍA. LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,66915,baja,2025-08-04
66635,030-00-011694,PACARÍ,SAL DE CUZCO & NIBS,CHOCOLATE AMARGO CON TROZOS DE CACAO Y SAL - LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,2025-08-04,66635,baja,2025-08-04
66049,02-700983,MI REFUGIO SIN TACC,NO REGISTRA,MAGDALENA SABOR A VAINILLA CON CHIPS DE CHOCOLATE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66049,baja,2025-08-04
66403,02-710144,MI REFUGIO SIN TACC,NO REGISTRA,TARTA CON TRIGO SARRACENO DE VERDURA. LIBRE DE GLUTEN. CONGELADA,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66403,baja,2025-08-04
66402,02-710145,MI REFUGIO SIN TACC,NO REGISTRA,"TARTA CON TRIGO SARRACENO DE JAMÓN, QUESO Y HUEVO. LIBRE DE GLUTEN. CONGELADA",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66402,baja,2025-08-04
66388,02-710002,CELIENERGY,ALFAJOR DE NUEZ RELLENO DE DULCE DE LECHE,ALFAJOR A BASE DE HARINA DE NUEZ RELLENO CON DULCE DE LECHE CON BAÑO DE REPOSTERÍA DE FANTASÍA BLANCO. LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,66388,baja,2025-08-04
66389,02-710008,CELIENERGY,"ALFAJOR DE SEMILLAS DE ZAPALLO, ALGARROBA RELLENO CON DULCE DE LECHE",ALFAJOR A BASE DE HARINA DE SEMILLAS DE ZAPALLO Y ALGARROBA RELLENO DE DULCE DE LECHE CON BAÑO DE REPOSTERÍA. LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,66389,baja,2025-08-04
66390,02-710140,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN DE LIMÓN CON NUEZ. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66390,baja,2025-08-04
66391,02-710118,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN DE LIMÓN. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66391,baja,2025-08-04
66392,02-710141,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN SABOR A VAINILLA CON CHIPS DE CHOCOLATE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66392,baja,2025-08-04
66050,02-700975,MI REFUGIO SIN TACC,NO REGISTRA,PASTA FROLA DE DULCE DE BATATA. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66050,baja,2025-08-04
66393,02-710120,MI REFUGIO SIN TACC,NO REGISTRA,BUDÍN SABOR A VAINILLA. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66393,baja,2025-08-04
66395,02-710170,MI REFUGIO SIN TACC,NO REGISTRA,PAN DULCE. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66395,baja,2025-08-04
66396,02-710168,MI REFUGIO SIN TACC,NO REGISTRA,PASTAS FRESCAS CON MORRÓN. LIBRE DE GLUTEN. CONGELADAS,PASTAS FRESCAS SIN RELLENO,VIGENTE,Sí,2025-07-26,2025-08-04,66396,baja,2025-08-04
66397,02-710169,MI REFUGIO SIN TACC,NO REGISTRA,PIZZA CON CEBOLLA. LIBRE DE GLUTEN. CONGELADA,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66397,baja,2025-08-04
66398,02-710172,MI REFUGIO SIN TACC,NO REGISTRA,ROSCA CUBIERTA CON CREMA PASTELERA. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66398,baja,2025-08-04
66399,02-710165,MI REFUGIO SIN TACC,NO REGISTRA,SANDWICH DE SALAMÍN Y QUESO. LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66399,baja,2025-08-04
66400,02-710167,MI REFUGIO SIN TACC,NO REGISTRA,TAPA PARA PASCUALINA. LIBRE DE GLUTEN. CONGELADA,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66400,baja,2025-08-04
66394,02-710166,MI REFUGIO SIN TACC,NO REGISTRA,GALLETITAS DULCES CON LIMÓN Y NUEZ. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,2025-08-04,66394,baja,2025-08-04
66401,02-710146,MI REFUGIO SIN TACC,NO REGISTRA,"TARTA CON TRIGO SARRACENO DE CALABAZA, CEBOLLA Y QUESO. LIBRE DE GLUTEN. CONGELADA",COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,66401,baja,2025-08-04
66047,02-700979,MI REFUGIO SIN TACC,NO REGISTRA,PASTA FROLA DE DULCE DE MEMBRILLO. LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,66047,baja,2025-08-04
67135,21-119975,TREGAR,PEQUES 4 CRECIMIENTO,LECHE MODIFICADA CON DHA PARA NIÑOS. LIBRE DE GLUTEN.,LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,2025-08-04,67135,baja,2025-08-04
59243,3781/104922/2,CRUZ PAMPA,NO REGISTRA,JAMÓN CRUDO SIN HUESO CON CUERO LIBRE DE GLUTEN,SALAZONES,VIGENTE,Sí,2025-07-26,2025-08-04,59243,baja,2025-08-04
67220,52-21-120071,NESTLÉ BOOST - BALANCED NUTRITIONAL DRINK - RICH CHOCOLATE,NO REGISTRA,"SUPLEMENTO DIETARIO BEBIBLE DIETÉTICO A BASE DE CARBOHIDRATOS, PROTEÍNAS, LÍPIDOS, FIBRA, VITAMINAS Y MINERALES CON CACAO. INSTANTÁNEO – SABOR CHOCOLATE. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,67220,baja,2025-08-04
70954,03004350-2,DULCOR,NO REGISTRA,MERMELADA DE MEMBRILLO USO INDUSTRIAL EXCLUSIVO - LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-07-26,2025-08-04,70954,baja,2025-08-04
70957,03004359-6,DULCE PANACEA,NO REGISTRA,PAN PARA HAMBURGUESA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70957,baja,2025-08-04
70958,03004362-6,DULCE PANACEA,NO REGISTRA,ALFAJOR DE MAICENA RELLENO CON DULCE DE LECHE - LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-07-26,2025-08-04,70958,baja,2025-08-04
67424,02-710060,SABOR DE REYES,NO REGISTRA,CONSERVA MIXTA - POLLO A LA FINA SALSA DE PUERROS. LIBRE DE GLUTEN,CONSERVAS MIXTAS,VIGENTE,Sí,2025-07-26,2025-08-04,67424,baja,2025-08-04
70960,03004365-1,DULCE PANACEA,NO REGISTRA,PEBETE DE JAMÓN Y QUESO - LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,70960,baja,2025-08-04
71329,16011521,FRUTAS DEL SUR,NO REGISTRA,CONFITURA DE DURAZNO - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,2025-08-04,71329,baja,2025-08-04
70953,03004351-1,DULCOR,NO REGISTRA,MERMELADA DE MANZANA USO INDUSTRIAL EXCLUSIVO - LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-07-26,2025-08-04,70953,baja,2025-08-04
70952,030004352-9,DULCOR,NO REGISTRA,MERMELADA DE FRUTILLA USO INDUSTRIAL EXCLUSIVO - LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-07-26,2025-08-04,70952,baja,2025-08-04
70964,03004358-8,DULCE PANACEA,NO REGISTRA,PAN DE VIENA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70964,baja,2025-08-04
70965,03004360-0,DULCE PANACEA,NO REGISTRA,BUDÍN DE NARANJA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70965,baja,2025-08-04
70966,03004361-8,DULCE PANACEA,NO REGISTRA,PASTA FROLA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70966,baja,2025-08-04
70967,03004364-2,DULCE PANACEA,NO REGISTRA,TORTA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70967,baja,2025-08-04
71051,11000897,DON FELIPE,NO REGISTRA,MASA PARA ELABORACIÓN DE QUESO MUZZARELLA - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,2025-08-04,71051,baja,2025-08-04
70961,03004363-4,DULCE PANACEA,NO REGISTRA,PIZZETA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70961,baja,2025-08-04
70963,03004357-0,DULCE PANACEA,NO REGISTRA,PAN DE MOLDE - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,2025-08-04,70963,baja,2025-08-04
71330,16011522,FRUTAS DEL SUR,NO REGISTRA,CONFITURA DE FRUTILLA - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,2025-08-04,71330,baja,2025-08-04
70962,03004368-5,DULCE PANACEA,NO REGISTRA,SÁNDWICHES DE MIGA CON JAMÓN Y QUESO - LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,70962,baja,2025-08-04
67449,02-710191,SAN GOTARDO,NO REGISTRA,QUESO AZUL LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,2025-08-04,67449,baja,2025-08-04
67435,02-710014,ARGENDIET,ALGA NORI PARA SUSHI,"ALGA NORI, LIBRE DE GLUTEN",ALGAS,VIGENTE,Sí,2025-07-26,2025-08-04,67435,baja,2025-08-04
67436,02-710013,ARGENDIET,ALGA WAKAME,"ALGA WAKAME, LIBRE DE GLUTEN.",ALGAS,VIGENTE,Sí,2025-07-26,2025-08-04,67436,baja,2025-08-04
67437,02-710015,ARGENDIET,ALGA NORI MOLIDA,"ALGA NORI MOLIDA, LIBRE DE GLUTEN",ALGAS,VIGENTE,Sí,2025-07-26,2025-08-04,67437,baja,2025-08-04
67444,02-710197,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL MORTADELA (POLVO). USO INDUSTRIAL ALIMENTARIO. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,67444,baja,2025-08-04
67445,02-710184,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL HUMO (POLVO). USO INDUSTRIAL ALIMENTARIO. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,67445,baja,2025-08-04
67458,02-710153,DESDELSUR,LENTEJÓN,LENTEJÓN LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,2025-08-04,67458,baja,2025-08-04
70951,030004354-5,DULCOR,NO REGISTRA,MERMELADA DE DURAZNO USO INDUSTRIAL EXCLUSIVO - LIBRE DE GLUTEN,MATERIAS PRIMAS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-07-26,2025-08-04,70951,baja,2025-08-04
67462,030043375,NOGADA,NO REGISTRA,ACEITE DE OLIVA VIRGEN LIBRE DE GLUTEN A GRANEL,ACEITES,VIGENTE,Sí,2025-07-26,2025-08-04,67462,baja,2025-08-04
67451,02-710193,LA BLANQUEADA,NO REGISTRA,QUESO AZUL - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,2025-08-04,67451,baja,2025-08-04
67454,02-710001,ALMIRANTE DÖNN,ALMIRANTE DÖNN AMBER ALE,BEBIDA FERMENTADA A BASE DE MALTA DE SORGO. LIBRE DE GLUTEN - SIN TACC,CERVEZAS,VIGENTE,Sí,2025-07-26,2025-08-04,67454,baja,2025-08-04
67455,02-710154,DESDELSUR,GARBANZOS,GARBANZOS LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,2025-08-04,67455,baja,2025-08-04
67456,02-710151,DESDELSUR,POROTO ALUBIA,POROTO ALUBIA LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,2025-08-04,67456,baja,2025-08-04
67457,02-710152,DESDELSUR,MAÍZ PISINGALLO,MAÍZ PISINGALLO LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,2025-08-04,67457,baja,2025-08-04
67446,02-710195,COMPAÑÍA DE SABOR,NO REGISTRA,AROMATIZANTE IDÉNTICO AL NATURAL HUMO (SOLUCIÓN). USO INDUSTRIAL ALIMENTARIO. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,67446,baja,2025-08-04
67450,02-710192,LUGO,NO REGISTRA,QUESO AZUL LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,2025-08-04,67450,baja,2025-08-04
70959,03004369-3,DULCE PANACEA,NO REGISTRA,ARROLLADO DE JAMÓN Y QUESO - LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,70959,baja,2025-08-04
71600,02-700834,BAGÓ + ACTIVAMENTE,NO REGISTRA,"SUPLEMENTO DIETARIO A BASE DE VITAMINA B1, VITAMINA B6, ÁCIDO DOCOSAHEXAENOICO (DHA), FOSFATIDILSERINA, ÁCIDO FÓLICO Y VITAMINA B12 EN COMPRIMIDOS RECUBIERTOS - LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,2025-08-04,71600,baja,2025-08-04
71709,03004366-9,DULCE PANACEA,NO REGISTRA,EMPANADA - LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,2025-08-04,71709,baja,2025-08-04
78536,12008245,OLIO BARI,INTENSO,ACEITE DE OLIVA EXTRA VIRGEN- VARIETAL ARBEQUINA/CORATINA -LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-07-26,2025-08-04,78536,baja,2025-08-04
